Order Date,City,Category,Sub-Category,Product Name,Sales,Quantity
2015-06-11,Monroe,Office Supplies,Paper,Xerox 222,32.400000000000006,5
2015-06-11,Monroe,Furniture,Furnishings,DAX Clear Channel Poster Frame,29.16,2
2017-10-03,Pasadena,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3
2016-05-05,Chattanooga,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5
2017-09-11,Long Beach,Office Supplies,Paper,Xerox 1996,12.96,2
2017-09-11,Long Beach,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22.18,2
2017-09-11,Long Beach,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.2720000000004,8
2015-04-30,Troy,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,5
2017-11-06,Minneapolis,Office Supplies,Art,Newell 339,13.9,5
2017-11-06,Minneapolis,Office Supplies,Paper,Easy-staple paper,26.38,1
2014-09-30,Seattle,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,43.176,7
2017-04-02,Columbus,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2
2017-04-02,Columbus,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4
2017-10-06,Meridian,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2
2017-10-06,Meridian,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84,4
2017-10-06,Meridian,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2
2016-04-09,Detroit,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9,2
2016-04-09,Detroit,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,5.28,2
2015-08-28,Chicago,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.9600000000005,5
2017-10-19,San Francisco,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96,2
2017-10-19,San Francisco,Office Supplies,Labels,Avery 518,31.5,10
2017-10-19,San Francisco,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,2
2017-10-19,San Francisco,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,2
2016-11-07,Newark,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.976,3
2017-03-03,Dallas,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.880000000000003,8
2015-11-27,Newark,Technology,Phones,Apple EarPods with Remote and Mic,83.97,3
2015-11-27,Newark,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,3
2017-03-13,Albuquerque,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,8
2017-03-13,Albuquerque,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,8
2017-03-13,Albuquerque,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5
2017-03-13,Albuquerque,Office Supplies,Paper,Xerox 230,45.36,7
2017-03-13,Albuquerque,Office Supplies,Paper,Xerox 1885,288.24,6
2017-11-30,Toledo,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,4
2014-11-17,Newark,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,7
2014-11-17,Newark,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,3
2014-11-17,Newark,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,57.75,5
2016-01-03,Los Angeles,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46,2
2015-10-03,Los Angeles,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2
2014-07-20,Dallas,Office Supplies,Storage,Letter Size Cart,342.86400000000003,3
2014-07-20,Dallas,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,5
2014-07-20,Dallas,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.372,2
2014-05-21,San Diego,Office Supplies,Art,4009 Highlighters by Sanford,31.84,8
2017-09-04,Apple Valley,Office Supplies,Paper,Xerox 220,12.96,2
2017-09-04,Apple Valley,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3
2017-05-27,Louisville,Office Supplies,Binders,Binding Machine Supplies,58.34,2
2017-05-27,Louisville,Technology,Phones,Google Nexus 5,539.97,3
2014-01-28,New York City,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.928,1
2017-02-09,Houston,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,252.784,4
2017-02-09,Houston,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,127.984,2
2017-02-09,Houston,Furniture,Furnishings,Stacking Trays by OIC,3.984,2
2017-02-09,Houston,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,12.991999999999996,2
2017-03-31,Henderson,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,61.0,5
2017-03-31,Henderson,Technology,Phones,Vtech CS6719,671.93,7
2016-03-03,Newark,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7
2016-03-03,Newark,Technology,Phones,Pyle PMP37LED,479.95,5
2016-03-03,Newark,Office Supplies,Paper,Xerox 194,166.44,3
2015-08-23,Bolingbrook,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.680000000000003,4
2015-08-23,Bolingbrook,Office Supplies,Paper,Xerox 206,10.368000000000002,2
2015-08-23,Bolingbrook,Office Supplies,Fasteners,Staples,12.032,8
2015-08-23,Bolingbrook,Office Supplies,Appliances,Holmes Odor Grabber,5.767999999999999,2
2017-04-27,Fort Worth,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4
2017-04-27,Fort Worth,Furniture,Bookcases,Sauder Barrister Bookcases,220.2656,4
2017-04-14,New York City,Office Supplies,Binders,Avery Non-Stick Binders,10.776000000000002,3
2017-04-14,New York City,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",242.35200000000003,3
2017-12-22,Providence,Office Supplies,Supplies,Premier Electric Letter Opener,695.16,6
2017-12-22,Providence,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220.98,1
2016-12-08,Columbus,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7
2017-03-23,New York City,Office Supplies,Paper,Xerox 1980,25.68,6
2016-07-25,Houston,Office Supplies,Labels,Avery 493,15.712000000000002,4
2017-07-10,Aurora,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.464,6
2016-07-17,Springfield,Office Supplies,Paper,Strathmore Photo Frame Cards,21.93,3
2016-07-17,Springfield,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3
2016-07-17,Springfield,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,1
2016-07-17,Springfield,Office Supplies,Paper,Xerox 1993,51.84,8
2016-07-17,Springfield,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,265.17,1
2016-08-23,Seattle,Technology,Machines,Okidata C331dn Printer,837.5999999999999,3
2016-08-23,Seattle,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",135.9,5
2016-08-23,Seattle,Office Supplies,Paper,Xerox 1978,34.68,6
2016-08-23,Seattle,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,532.7040000000001,6
2016-08-23,Seattle,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,5
2016-08-23,Seattle,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,4
2015-06-11,Lakeland,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92,5
2015-06-11,Lakeland,Technology,Phones,Cisco SPA301,249.58400000000003,2
2015-06-11,Lakeland,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.672,3
2015-06-11,Lakeland,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.768,2
2015-06-11,Lakeland,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.60000000000001,5
2015-06-11,Lakeland,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.7680000000000007,2
2015-06-11,Lakeland,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2
2015-06-11,Lakeland,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,4
2017-09-08,Philadelphia,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.528,2
2017-10-02,New York City,Office Supplies,Paper,Xerox 1907,49.12,4
2014-12-16,Los Angeles,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2
2014-12-16,Los Angeles,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2
2014-12-16,Los Angeles,Technology,Accessories,First Data FD10 PIN Pad,395.0,5
2014-12-16,Los Angeles,Technology,Phones,GE 30524EE4,627.1680000000001,4
2014-08-24,Oceanside,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2
2014-08-24,Oceanside,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",12.672,3
2017-11-12,Dallas,Office Supplies,Binders,Surelock Post Binders,30.55999999999999,5
2017-11-12,Dallas,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,77.952,3
2017-11-12,Dallas,Technology,Phones,Panasonic KX TS3282W Corded phone,67.992,1
2017-11-12,Dallas,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.224,2
2017-11-12,Dallas,Technology,Accessories,Maxell LTO Ultrium - 800 GB,44.784,2
2017-11-12,Dallas,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",22.848,3
2015-04-25,New York City,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",206.43,3
2014-12-12,San Antonio,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.392,2
2017-09-25,Cincinnati,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,5
2017-09-25,Cincinnati,Office Supplies,Art,Newell 311,10.608,6
2016-09-05,Austin,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7
2017-02-11,Seattle,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136,4
2017-02-11,Seattle,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.77600000000001,3
2014-06-30,Los Angeles,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.400000000000006,5
2016-06-07,New York City,Office Supplies,Paper,Xerox 226,32.400000000000006,5
2014-12-20,Seattle,Office Supplies,Labels,Avery 489,31.05,3
2015-12-15,Newark,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,6
2015-12-15,Newark,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,2
2015-12-15,Newark,Technology,Phones,Panasonic KX TS3282W Corded phone,101.988,2
2015-12-15,Newark,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",262.864,7
2017-07-20,Maple Grove,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2
2014-08-03,Glendale,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,3
2015-08-24,New York City,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2
2015-08-24,New York City,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,2
2016-03-26,Jacksonville,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5
2016-03-26,Jacksonville,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3
2014-09-12,Houston,Office Supplies,Binders,Wilson Jones Impact Binders,5.179999999999999,5
2014-09-21,San Francisco,Office Supplies,Envelopes,Staple envelope,15.56,2
2014-09-21,San Francisco,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5
2014-09-21,San Francisco,Office Supplies,Art,Newell 34,59.52,3
2014-09-21,San Francisco,Office Supplies,Paper,Xerox 1971,38.52,9
2014-09-21,San Francisco,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.98400000000004,2
2014-09-21,San Francisco,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,3
2016-10-29,Lansing,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67.0,5
2016-05-28,Tallahassee,Furniture,Chairs,Novimex Fabric Task Chair,390.272,8
2016-05-28,Tallahassee,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.19200000000001,13
2017-12-21,Columbia,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88,6
2016-03-21,Chicago,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,2
2016-03-21,Chicago,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5
2016-03-21,Chicago,Office Supplies,Art,Newell 33,13.392,3
2017-11-11,Detroit,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7
2017-09-23,Fort Collins,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.58800000000005,2
2017-09-23,Fort Collins,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2
2017-09-10,New York City,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,2
2017-12-05,New York City,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3
2017-12-05,New York City,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,2
2017-12-05,New York City,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,254.9,5
2017-11-09,Columbia,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2
2017-11-09,Columbia,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.6200000000001,3
2017-11-09,Columbia,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,9
2017-11-09,Columbia,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3
2014-11-07,Houston,Office Supplies,Binders,Satellite Sectional Post Binders,26.045999999999992,3
2014-11-07,Houston,Office Supplies,Envelopes,Staple envelope,74.352,3
2017-03-12,Lowell,Technology,Phones,PowerGen Dual USB Car Charger,69.93,7
2017-10-20,Woodland,Office Supplies,Labels,Avery 510,3.75,1
2017-10-20,Woodland,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,4
2015-12-27,Chicago,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3
2017-10-02,New York City,Technology,Phones,Plantronics 81402,65.99,1
2017-06-04,Missouri City,Office Supplies,Binders,Presstex Flexible Ring Binders,6.369999999999998,7
2014-09-01,Houston,Office Supplies,Binders,Prestige Round Ring Binders,3.6479999999999992,3
2014-09-01,Houston,Office Supplies,Paper,Xerox 216,31.104000000000006,6
2016-08-08,Jackson,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,3
2017-07-22,New York City,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,3
2015-07-10,Tempe,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366000000000001,3
2014-12-01,Jacksonville,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968,4
2017-12-18,Philadelphia,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,7
2014-05-18,Akron,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.232,3
2014-05-18,Akron,Office Supplies,Paper,Xerox 1949,15.936000000000002,4
2014-11-10,San Diego,Technology,Phones,Jabra SPEAK 410,601.536,8
2014-11-10,San Diego,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,1
2014-11-10,San Diego,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2
2014-11-10,San Diego,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",62.24,8
2014-11-10,San Diego,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,5
2014-11-10,San Diego,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8
2016-01-09,Fresno,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5
2016-01-09,Fresno,Technology,Phones,netTALK DUO VoIP Telephone Service,377.92800000000005,9
2017-09-22,Pearland,Office Supplies,Envelopes,Staple envelope,13.392,3
2017-09-22,Pearland,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.227999999999998,7
2014-12-23,Richmond,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11
2016-05-26,Philadelphia,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1
2016-05-26,Philadelphia,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848000000000006,2
2017-07-08,San Mateo,Office Supplies,Labels,Avery 485,75.17999999999999,6
2014-05-13,Oakland,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3
2017-11-10,New York City,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.1760000000002,3
2017-11-10,New York City,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2
2015-10-02,Lakewood,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5
2015-10-02,Lakewood,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4
2015-10-02,Lakewood,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,1
2014-10-02,Tempe,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2
2014-10-02,Tempe,Office Supplies,Fasteners,Staples,4.672,2
2014-10-02,Tempe,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.40000000000003,2
2014-10-02,Tempe,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,6
2014-10-02,Tempe,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2
2014-10-02,Tempe,Technology,Phones,Pyle PMP37LED,230.376,3
2014-10-02,Tempe,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1
2014-08-11,New York City,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1
2017-09-01,New York City,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5
2017-04-16,Houston,Office Supplies,Binders,Satellite Sectional Post Binders,26.045999999999992,3
2017-04-16,Houston,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.8959999999999995,1
2017-04-16,Houston,Office Supplies,Storage,Tennsco Commercial Shelving,32.544000000000004,2
2016-04-24,Riverside,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1
2016-01-15,Fairfield,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1
2016-05-02,New York City,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3
2016-05-02,New York City,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3
2016-11-20,Houston,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5
2016-11-20,Houston,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7
2016-11-20,Houston,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3
2016-02-01,Arlington,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5
2017-03-31,Chicago,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.467999999999998,13
2017-12-01,Grand Prairie,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.80000000000004,5
2017-12-01,Grand Prairie,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3
2017-12-10,Seattle,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3
2017-12-10,Seattle,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.90000000000003,5
